,id,building,class_name,proff,num,friends,day,time,classNum
361,53213,Givens, Theories & Methods of Historical Research, Mumford,11,0,T,13.3,118
362,53214,Givens, Theories & Methods of Historical Research, Mumford,11,0,T,14.0,118
363,53215,Givens, Theories & Methods of Historical Research, Mumford,11,0,T,14.3,118
364,53216,Givens, Theories & Methods of Historical Research, Mumford,11,0,T,15.0,118
365,53217,Givens, Theories & Methods of Historical Research, Mumford,11,0,T,15.3,118
366,53218,Steinberg, Professional Practice I, Johannes Scott,5,0,T,8.3,205
367,53219,Steinberg, Professional Practice I, Johannes Scott,5,0,T,9.0,205
368,53220,Steinberg, Professional Practice I, Johannes Scott,5,0,T,9.3,205
369,53221,Steinberg, Professional Practice I, Johannes Scott,5,0,H,8.3,205
370,53222,Steinberg, Professional Practice I, Johannes Scott,5,0,H,9.0,205
371,53223,Steinberg, Professional Practice I, Johannes Scott,5,0,H,9.3,205
372,53230,Givens, Landscape Representation I:  Hand Drafting Drawing & Sketching, Compadre,4,0,W,17.0,115
373,53231,Givens, Landscape Representation I:  Hand Drafting Drawing & Sketching, Compadre,4,0,W,17.3,115
374,53232,Givens, Landscape Representation I:  Hand Drafting Drawing & Sketching, Compadre,4,0,W,18.0,115
375,53233,Givens, Landscape Representation I:  Hand Drafting Drawing & Sketching, Compadre,4,0,W,18.3,115
376,53234,Givens, Landscape Representation I:  Hand Drafting Drawing & Sketching, Compadre,4,0,W,19.0,115
377,53235,Givens, Landscape Representation I:  Hand Drafting Drawing & Sketching, Compadre,4,0,W,19.3,115
378,53236,Givens, Landscape Representation I:  Hand Drafting Drawing & Sketching, Compadre,4,0,W,20.0,115
379,53237,Givens, Landscape Representation I:  Hand Drafting Drawing & Sketching, Compadre,4,0,W,20.3,115
380,53238,Givens, Landscape Representation I:  Hand Drafting Drawing & Sketching, Compadre,4,0,W,21.0,115
381,53239,Steinberg, Visualizing Ecological Processes, Ellingsen,3,0,W,8.3,205
382,53240,Steinberg, Visualizing Ecological Processes, Ellingsen,3,0,W,9.0,205
383,53241,Steinberg, Visualizing Ecological Processes, Ellingsen,3,0,W,9.3,205
384,53242,Steinberg, Visualizing Ecological Processes, Ellingsen,3,0,W,10.0,205
385,53243,Steinberg, Visualizing Ecological Processes, Ellingsen,3,0,W,10.3,205
386,53244,Steinberg, Visualizing Ecological Processes, Ellingsen,3,0,W,11.0,205
387,53245,Weil, Plants & Environment, Ladd,7,0,T,8.3,330
388,53246,Weil, Plants & Environment, Ladd,7,0,T,9.0,330
389,53247,Weil, Plants & Environment, Ladd,7,0,T,9.3,330
390,53248,Weil, Plants & Environment, Ladd,7,0,T,10.0,330
391,53249,Weil, Plants & Environment, Ladd,7,0,T,10.3,330
392,53250,Weil, Plants & Environment, Ladd,7,0,T,11.0,330
393,53257,Weil, Landscape Technology, Emmelkamp,6,0,M,8.3,230
394,53258,Weil, Landscape Technology, Emmelkamp,6,0,M,9.0,230
395,53259,Weil, Landscape Technology, Emmelkamp,6,0,M,9.3,230
396,53260,Weil, Landscape Technology, Emmelkamp,6,0,M,10.0,230
397,53261,Weil, Landscape Technology, Emmelkamp,6,0,M,10.3,230
398,53262,Weil, Landscape Technology, Emmelkamp,6,0,M,11.0,230
399,53263,Givens, Landscape Architecture History & Theory, Carlson,10,0,T,14.3,115
400,53264,Givens, Landscape Architecture History & Theory, Carlson,10,0,T,15.0,115
401,53265,Givens, Landscape Architecture History & Theory, Carlson,10,0,T,15.3,115
402,53266,Givens, Landscape Architecture History & Theory, Carlson,10,0,T,16.0,115
403,53267,Givens, Landscape Architecture History & Theory, Carlson,10,0,T,16.3,115
404,53268,Givens, Landscape Architecture History & Theory, Carlson,10,0,T,17.0,115
405,53275,Givens, Informal Cities:  The Future of Global Urbanism, Bernstine,8,0,M,18.0,118
406,53276,Givens, Informal Cities:  The Future of Global Urbanism, Bernstine,8,0,M,18.3,118
407,53277,Givens, Informal Cities:  The Future of Global Urbanism, Bernstine,8,0,M,19.0,118
408,53278,Givens, Informal Cities:  The Future of Global Urbanism, Bernstine,8,0,M,19.3,118
409,53279,Givens, Informal Cities:  The Future of Global Urbanism, Bernstine,8,0,M,20.0,118
410,53280,Givens, Informal Cities:  The Future of Global Urbanism, Bernstine,8,0,M,20.3,118
411,53281,Weil, Metropolitan Development:  What's in a Plan?, Trivers,5,0,F,8.3,230
412,53282,Weil, Metropolitan Development:  What's in a Plan?, Trivers,5,0,F,9.0,230
413,53283,Weil, Metropolitan Development:  What's in a Plan?, Trivers,5,0,F,9.3,230
414,53284,Weil, Metropolitan Development:  What's in a Plan?, Trivers,5,0,F,10.0,230
415,53285,Weil, Metropolitan Development:  What's in a Plan?, Trivers,5,0,F,10.3,230
416,53286,Weil, Metropolitan Development:  What's in a Plan?, Trivers,5,0,F,11.0,230
417,53287,Bixby, Drawing, Smith Flanagan,30,0,M,8.3,210
418,53288,Bixby, Drawing, Smith Flanagan,30,0,M,9.0,210
419,53289,Bixby, Drawing, Smith Flanagan,30,0,M,9.3,210
420,53290,Bixby, Drawing, Smith Flanagan,30,0,M,10.0,210
421,53291,Bixby, Drawing, Smith Flanagan,30,0,M,10.3,210
422,53292,Bixby, Drawing, Smith Flanagan,30,0,M,11.0,210
423,53293,Bixby, Drawing, Smith Flanagan,30,0,W,8.3,210
424,53294,Bixby, Drawing, Smith Flanagan,30,0,W,9.0,210
425,53295,Bixby, Drawing, Smith Flanagan,30,0,W,9.3,210
426,53296,Bixby, Drawing, Smith Flanagan,30,0,W,10.0,210
427,53297,Bixby, Drawing, Smith Flanagan,30,0,W,10.3,210
428,53298,Bixby, Drawing, Smith Flanagan,30,0,W,11.0,210
429,53299,Bixby, Drawing, Nagarajan Early,26,0,T,13.0,210
430,53300,Bixby, Drawing, Nagarajan Early,26,0,T,13.3,210
431,53301,Bixby, Drawing, Nagarajan Early,26,0,T,14.0,210
432,53302,Bixby, Drawing, Nagarajan Early,26,0,T,14.3,210
433,53303,Bixby, Drawing, Nagarajan Early,26,0,T,15.0,210
434,53304,Bixby, Drawing, Nagarajan Early,26,0,T,15.3,210
435,53305,Bixby, Drawing, Nagarajan Early,26,0,H,13.0,210
436,53306,Bixby, Drawing, Nagarajan Early,26,0,H,13.3,210
437,53307,Bixby, Drawing, Nagarajan Early,26,0,H,14.0,210
438,53308,Bixby, Drawing, Nagarajan Early,26,0,H,14.3,210
439,53309,Bixby, Drawing, Nagarajan Early,26,0,H,15.0,210
440,53310,Bixby, Drawing, Nagarajan Early,26,0,H,15.3,210
441,53311,Bixby, Drawing, Valentine,10,0,M,16.3,212
442,53312,Bixby, Drawing, Valentine,10,0,M,17.0,212
443,53313,Bixby, Drawing, Valentine,10,0,M,17.3,212
444,53314,Bixby, Drawing, Valentine,10,0,M,18.0,212
445,53315,Bixby, Drawing, Valentine,10,0,M,18.3,212
446,53316,Bixby, Drawing, Valentine,10,0,M,19.0,212
447,53317,Bixby, Drawing, Valentine,10,0,W,16.3,212
448,53318,Bixby, Drawing, Valentine,10,0,W,17.0,212
449,53319,Bixby, Drawing, Valentine,10,0,W,17.3,212
450,53320,Bixby, Drawing, Valentine,10,0,W,18.0,212
451,53321,Bixby, Drawing, Valentine,10,0,W,18.3,212
452,53322,Bixby, Drawing, Valentine,10,0,W,19.0,212
453,53323,Bixby, 2-D Design, Dawson,11,0,M,13.0,214
454,53324,Bixby, 2-D Design, Dawson,11,0,M,13.3,214
455,53325,Bixby, 2-D Design, Dawson,11,0,M,14.0,214
456,53326,Bixby, 2-D Design, Dawson,11,0,M,14.3,214
457,53327,Bixby, 2-D Design, Dawson,11,0,M,15.0,214
458,53328,Bixby, 2-D Design, Dawson,11,0,M,15.3,214
459,53329,Bixby, 2-D Design, Dawson,11,0,W,13.0,214
460,53330,Bixby, 2-D Design, Dawson,11,0,W,13.3,214
461,53331,Bixby, 2-D Design, Dawson,11,0,W,14.0,214
462,53332,Bixby, 2-D Design, Dawson,11,0,W,14.3,214
463,53333,Bixby, 2-D Design, Dawson,11,0,W,15.0,214
464,53334,Bixby, 2-D Design, Dawson,11,0,W,15.3,214
465,53335,Steinberg, 2-D Design, Flanagan,9,0,M,13.0,202
466,53336,Steinberg, 2-D Design, Flanagan,9,0,M,13.3,202
467,53337,Steinberg, 2-D Design, Flanagan,9,0,M,14.0,202
468,53338,Steinberg, 2-D Design, Flanagan,9,0,M,14.3,202
469,53339,Steinberg, 2-D Design, Flanagan,9,0,M,15.0,202
470,53340,Steinberg, 2-D Design, Flanagan,9,0,M,15.3,202
471,53341,Steinberg, 2-D Design, Flanagan,9,0,W,13.0,202
472,53342,Steinberg, 2-D Design, Flanagan,9,0,W,13.3,202
473,53343,Steinberg, 2-D Design, Flanagan,9,0,W,14.0,202
474,53344,Steinberg, 2-D Design, Flanagan,9,0,W,14.3,202
475,53345,Steinberg, 2-D Design, Flanagan,9,0,W,15.0,202
476,53346,Steinberg, 2-D Design, Flanagan,9,0,W,15.3,202
477,53347,Bixby, 2-D Design, Santoro,14,0,T,8.3,214
478,53348,Bixby, 2-D Design, Santoro,14,0,T,9.0,214
479,53349,Bixby, 2-D Design, Santoro,14,0,T,9.3,214
480,53350,Bixby, 2-D Design, Santoro,14,0,T,10.0,214
481,53351,Bixby, 2-D Design, Santoro,14,0,T,10.3,214
482,53352,Bixby, 2-D Design, Santoro,14,0,T,11.0,214
483,53353,Bixby, 2-D Design, Santoro,14,0,H,8.3,214
484,53354,Bixby, 2-D Design, Santoro,14,0,H,9.0,214
485,53355,Bixby, 2-D Design, Santoro,14,0,H,9.3,214
486,53356,Bixby, 2-D Design, Santoro,14,0,H,10.0,214
487,53357,Bixby, 2-D Design, Santoro,14,0,H,10.3,214
488,53358,Bixby, 2-D Design, Santoro,14,0,H,11.0,214
489,53359,Bixby, 2-D Design, Hubbell,13,0,T,13.0,214
490,53360,Bixby, 2-D Design, Hubbell,13,0,T,13.3,214
491,53361,Bixby, 2-D Design, Hubbell,13,0,T,14.0,214
492,53362,Bixby, 2-D Design, Hubbell,13,0,T,14.3,214
493,53363,Bixby, 2-D Design, Hubbell,13,0,T,15.0,214
494,53364,Bixby, 2-D Design, Hubbell,13,0,T,15.3,214
495,53365,Bixby, 2-D Design, Hubbell,13,0,H,13.0,214
496,53366,Bixby, 2-D Design, Hubbell,13,0,H,13.3,214
497,53367,Bixby, 2-D Design, Hubbell,13,0,H,14.0,214
498,53368,Bixby, 2-D Design, Hubbell,13,0,H,14.3,214
499,53369,Bixby, 2-D Design, Hubbell,13,0,H,15.0,214
500,53370,Bixby, 2-D Design, Hubbell,13,0,H,15.3,214
501,53371,Steinberg, 2-D Design, Pike,13,0,T,13.0,202
502,53372,Steinberg, 2-D Design, Pike,13,0,T,13.3,202
503,53373,Steinberg, 2-D Design, Pike,13,0,T,14.0,202
504,53374,Steinberg, 2-D Design, Pike,13,0,T,14.3,202
505,53375,Steinberg, 2-D Design, Pike,13,0,T,15.0,202
506,53376,Steinberg, 2-D Design, Pike,13,0,T,15.3,202
507,53377,Steinberg, 2-D Design, Pike,13,0,H,13.0,202
508,53378,Steinberg, 2-D Design, Pike,13,0,H,13.3,202
509,53379,Steinberg, 2-D Design, Pike,13,0,H,14.0,202
510,53380,Steinberg, 2-D Design, Pike,13,0,H,14.3,202
511,53381,Steinberg, 2-D Design, Pike,13,0,H,15.0,202
512,53382,Steinberg, 2-D Design, Pike,13,0,H,15.3,202
513,53383,Bixby, 3-D Design, Nadler,11,0,M,8.3,200
514,53384,Bixby, 3-D Design, Nadler,11,0,M,9.0,200
515,53385,Bixby, 3-D Design, Nadler,11,0,M,9.3,200
516,53386,Bixby, 3-D Design, Nadler,11,0,M,10.0,200
517,53387,Bixby, 3-D Design, Nadler,11,0,M,10.3,200
518,53388,Bixby, 3-D Design, Nadler,11,0,M,11.0,200
519,53389,Bixby, 3-D Design, Nadler,11,0,W,8.3,200
520,53390,Bixby, 3-D Design, Nadler,11,0,W,9.0,200
521,53391,Bixby, 3-D Design, Nadler,11,0,W,9.3,200
522,53392,Bixby, 3-D Design, Nadler,11,0,W,10.0,200
523,53393,Bixby, 3-D Design, Nadler,11,0,W,10.3,200
524,53394,Bixby, 3-D Design, Nadler,11,0,W,11.0,200
525,53395,Bixby, 3-D Design, Chavez,13,0,M,13.0,200
526,53396,Bixby, 3-D Design, Chavez,13,0,M,13.3,200
527,53397,Bixby, 3-D Design, Chavez,13,0,M,14.0,200
528,53398,Bixby, 3-D Design, Chavez,13,0,M,14.3,200
529,53399,Bixby, 3-D Design, Chavez,13,0,M,15.0,200
530,53400,Bixby, 3-D Design, Chavez,13,0,M,15.3,200
531,53401,Bixby, 3-D Design, Chavez,13,0,W,13.0,200
532,53402,Bixby, 3-D Design, Chavez,13,0,W,13.3,200
533,53403,Bixby, 3-D Design, Chavez,13,0,W,14.0,200
534,53404,Bixby, 3-D Design, Chavez,13,0,W,14.3,200
535,53405,Bixby, 3-D Design, Chavez,13,0,W,15.0,200
536,53406,Bixby, 3-D Design, Chavez,13,0,W,15.3,200
537,53407,Bixby, 3-D Design, Stouffer,11,0,T,8.3,200
538,53408,Bixby, 3-D Design, Stouffer,11,0,T,9.0,200
539,53409,Bixby, 3-D Design, Stouffer,11,0,T,9.3,200
540,53410,Bixby, 3-D Design, Stouffer,11,0,T,10.0,200
541,53411,Bixby, 3-D Design, Stouffer,11,0,T,10.3,200
542,53412,Bixby, 3-D Design, Stouffer,11,0,T,11.0,200
543,53413,Bixby, 3-D Design, Stouffer,11,0,H,8.3,200
544,53414,Bixby, 3-D Design, Stouffer,11,0,H,9.0,200
545,53415,Bixby, 3-D Design, Stouffer,11,0,H,9.3,200
546,53416,Bixby, 3-D Design, Stouffer,11,0,H,10.0,200
547,53417,Bixby, 3-D Design, Stouffer,11,0,H,10.3,200
548,53418,Bixby, 3-D Design, Stouffer,11,0,H,11.0,200
549,53419,Bixby, 3-D Design, Todd,9,0,T,13.0,200
550,53420,Bixby, 3-D Design, Todd,9,0,T,13.3,200
551,53421,Bixby, 3-D Design, Todd,9,0,T,14.0,200
552,53422,Bixby, 3-D Design, Todd,9,0,T,14.3,200
553,53423,Bixby, 3-D Design, Todd,9,0,T,15.0,200
554,53424,Bixby, 3-D Design, Todd,9,0,T,15.3,200
555,53425,Bixby, 3-D Design, Todd,9,0,H,13.0,200
556,53426,Bixby, 3-D Design, Todd,9,0,H,13.3,200
557,53427,Bixby, 3-D Design, Todd,9,0,H,14.0,200
558,53428,Bixby, 3-D Design, Todd,9,0,H,14.3,200
559,53429,Bixby, 3-D Design, Todd,9,0,H,15.0,200
560,53430,Bixby, 3-D Design, Todd,9,0,H,15.3,200
561,53431,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,M,8.3,050
562,53432,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,M,9.0,050
563,53433,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,M,9.3,050
564,53434,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,M,10.0,050
565,53435,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,M,10.3,050
566,53436,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,M,11.0,050
567,53437,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,W,8.3,050
568,53438,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,W,9.0,050
569,53439,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,W,9.3,050
570,53440,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,W,10.0,050
571,53441,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,W,10.3,050
572,53442,Walker Hall, Digital Studio, Daniels Nunez Ridolfi,29,0,W,11.0,050
573,53443,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,T,13.0,050
574,53444,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,T,13.3,050
575,53445,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,T,14.0,050
576,53446,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,T,14.3,050
577,53447,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,T,15.0,050
578,53448,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,T,15.3,050
579,53449,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,H,13.0,050
580,53450,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,H,13.3,050
581,53451,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,H,14.0,050
582,53452,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,H,14.3,050
583,53453,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,H,15.0,050
584,53454,Walker Hall, Digital Studio, Bennett Cosic Jodice,38,0,H,15.3,050
585,53455,Busch, Practices in Art + Design, Early Hauft,97,0,F,11.0,100
586,53456,Busch, Practices in Art + Design, Early Hauft,97,0,F,11.3,100
587,53457,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,T,8.3,103
588,53458,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,T,9.0,103
589,53459,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,T,9.3,103
590,53460,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,T,10.0,103
591,53461,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,T,10.3,103
592,53462,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,T,11.0,103
593,53463,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,H,8.3,103
594,53464,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,H,9.0,103
595,53465,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,H,9.3,103
596,53466,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,H,10.0,103
597,53467,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,H,10.3,103
598,53468,Walker Hall, Sculpture Studio:  Material and Culture, Todd,12,0,H,11.0,103
599,53469,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,T,13.0,110
600,53470,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,T,13.3,110
601,53471,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,T,14.0,110
602,53472,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,T,14.3,110
603,53473,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,T,15.0,110
604,53474,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,T,15.3,110
605,53475,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,H,13.0,110
606,53476,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,H,13.3,110
607,53477,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,H,14.0,110
608,53478,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,H,14.3,110
609,53479,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,H,15.0,110
610,53480,Bixby, Printmaking Studio:  Material and Culture, Reed,13,0,H,15.3,110
611,53481,Bixby, Painting Studio:  Material and Culture, deVera,15,0,T,13.0,7
612,53482,Bixby, Painting Studio:  Material and Culture, deVera,15,0,T,13.3,7
613,53483,Bixby, Painting Studio:  Material and Culture, deVera,15,0,T,14.0,7
614,53484,Bixby, Painting Studio:  Material and Culture, deVera,15,0,T,14.3,7
615,53485,Bixby, Painting Studio:  Material and Culture, deVera,15,0,T,15.0,7
616,53486,Bixby, Painting Studio:  Material and Culture, deVera,15,0,T,15.3,7
617,53487,Bixby, Painting Studio:  Material and Culture, deVera,15,0,H,13.0,7
618,53488,Bixby, Painting Studio:  Material and Culture, deVera,15,0,H,13.3,7
619,53489,Bixby, Painting Studio:  Material and Culture, deVera,15,0,H,14.0,7
620,53490,Bixby, Painting Studio:  Material and Culture, deVera,15,0,H,14.3,7
621,53491,Bixby, Painting Studio:  Material and Culture, deVera,15,0,H,15.0,7
622,53492,Bixby, Painting Studio:  Material and Culture, deVera,15,0,H,15.3,7
