"class_id";"day_week";"time_day";"Building";"num_students";"Friends"
131414;"H";13.0;"Steinberg";85;0
131415;"H";13.1;"Steinberg";85;0
131416;"H";13.2;"Steinberg";85;0
131417;"H";13.3;"Steinberg";85;0
131418;"H";13.4;"Steinberg";85;0
131419;"H";13.5;"Steinberg";85;0
131420;"H";14.0;"Steinberg";85;0
131421;"H";14.1;"Steinberg";85;0
131422;"H";14.2;"Steinberg";85;0
131423;"H";14.3;"Steinberg";85;0
131424;"H";14.4;"Steinberg";85;0
131425;"H";14.5;"Steinberg";85;0
131426;"H";15.0;"Steinberg";85;0
131427;"H";15.1;"Steinberg";85;0
131428;"H";15.2;"Steinberg";85;0
131429;"H";15.3;"Steinberg";85;0
131430;"H";15.4;"Steinberg";85;0
131431;"H";15.5;"Steinberg";85;0
131432;"H";16.0;"Steinberg";0;0
131433;"H";16.1;"Steinberg";0;0
131434;"H";16.2;"Steinberg";0;0
131435;"H";16.3;"Steinberg";0;0
131436;"H";16.4;"Steinberg";0;0
131437;"H";16.5;"Steinberg";0;0
131438;"H";17.0;"Steinberg";0;0
131439;"H";17.1;"Steinberg";0;0
131440;"H";17.2;"Steinberg";0;0
131441;"H";17.3;"Steinberg";56;0
131442;"H";17.4;"Steinberg";56;0
131443;"H";17.5;"Steinberg";56;0
131444;"H";18.0;"Steinberg";120;0
131445;"H";18.1;"Steinberg";120;0
131446;"H";18.2;"Steinberg";120;0
131447;"H";18.3;"Steinberg";120;0
131448;"H";18.4;"Steinberg";120;0
131449;"H";18.5;"Steinberg";120;0
131450;"H";19.0;"Steinberg";120;0
131451;"H";19.1;"Steinberg";120;0
131452;"H";19.2;"Steinberg";120;0
131453;"H";19.3;"Steinberg";120;0
131454;"H";19.4;"Steinberg";120;0
131455;"H";19.5;"Steinberg";120;0
131456;"H";20.0;"Steinberg";120;0
131457;"F";7.0;"Steinberg";0;0
131458;"F";7.1;"Steinberg";0;0
131459;"F";7.2;"Steinberg";0;0
131460;"F";7.3;"Steinberg";0;0
131461;"F";7.4;"Steinberg";0;0
131462;"F";7.5;"Steinberg";0;0
131463;"F";8.0;"Steinberg";97;0
131464;"F";8.1;"Steinberg";97;0
131465;"F";8.2;"Steinberg";97;0
131466;"F";8.3;"Steinberg";194;0
131467;"F";8.4;"Steinberg";194;0
131468;"F";8.5;"Steinberg";194;0
131469;"F";9.0;"Steinberg";194;0
131470;"F";9.1;"Steinberg";194;0
131471;"F";9.2;"Steinberg";194;0
131472;"F";9.3;"Steinberg";194;0
131473;"F";9.4;"Steinberg";194;0
131474;"F";9.5;"Steinberg";194;0
131475;"F";10.0;"Steinberg";0;0
131476;"F";10.1;"Steinberg";0;0
131477;"F";10.2;"Steinberg";0;0
131478;"F";10.3;"Steinberg";0;0
131479;"F";10.4;"Steinberg";0;0
131480;"F";10.5;"Steinberg";0;0
131481;"F";11.0;"Steinberg";0;0
131482;"F";11.1;"Steinberg";0;0
131483;"F";11.2;"Steinberg";0;0
131484;"F";11.3;"Steinberg";49;0
131485;"F";11.4;"Steinberg";49;0
131486;"F";11.5;"Steinberg";49;0
131487;"F";12.0;"Steinberg";49;0
131488;"F";12.1;"Steinberg";49;0
131489;"F";12.2;"Steinberg";49;0
131490;"F";12.3;"Steinberg";49;0
131491;"F";12.4;"Steinberg";49;0
131492;"F";12.5;"Steinberg";49;0
131493;"F";13.0;"Steinberg";242;0
131494;"F";13.1;"Steinberg";242;0
131495;"F";13.2;"Steinberg";242;0
131496;"F";13.3;"Steinberg";242;0
131497;"F";13.4;"Steinberg";242;0
131498;"F";13.5;"Steinberg";242;0
131499;"F";14.0;"Steinberg";0;0
131500;"F";14.1;"Steinberg";0;0
131501;"F";14.2;"Steinberg";0;0
131502;"F";14.3;"Steinberg";0;0
131503;"F";14.4;"Steinberg";0;0
131504;"F";14.5;"Steinberg";0;0
131505;"F";15.0;"Steinberg";0;0
131506;"F";15.1;"Steinberg";0;0
131507;"F";15.2;"Steinberg";0;0
131508;"F";15.3;"Steinberg";0;0
131509;"F";15.4;"Steinberg";0;0
131510;"F";15.5;"Steinberg";0;0
131511;"F";16.0;"Steinberg";0;0
131512;"F";16.1;"Steinberg";0;0
131513;"F";16.2;"Steinberg";0;0
131514;"F";16.3;"Steinberg";0;0
131515;"F";16.4;"Steinberg";0;0
131516;"F";16.5;"Steinberg";0;0
131517;"F";17.0;"Steinberg";0;0
131518;"F";17.1;"Steinberg";0;0
131519;"F";17.2;"Steinberg";0;0
131520;"F";17.3;"Steinberg";0;0
131521;"F";17.4;"Steinberg";0;0
131522;"F";17.5;"Steinberg";0;0
131523;"F";18.0;"Steinberg";0;0
131524;"F";18.1;"Steinberg";0;0
131525;"F";18.2;"Steinberg";0;0
131526;"F";18.3;"Steinberg";0;0
131527;"F";18.4;"Steinberg";0;0
131528;"F";18.5;"Steinberg";0;0
131529;"F";19.0;"Steinberg";0;0
131530;"F";19.1;"Steinberg";0;0
131531;"F";19.2;"Steinberg";0;0
131532;"F";19.3;"Steinberg";0;0
131533;"F";19.4;"Steinberg";0;0
131534;"F";19.5;"Steinberg";0;0
131535;"F";20.0;"Steinberg";0;0
131536;"M";7.0;"Sumers Rec Ctr";0;0
131537;"M";7.1;"Sumers Rec Ctr";0;0
131538;"M";7.2;"Sumers Rec Ctr";0;0
131539;"M";7.3;"Sumers Rec Ctr";0;0
131540;"M";7.4;"Sumers Rec Ctr";0;0
131541;"M";7.5;"Sumers Rec Ctr";0;0
131542;"M";8.0;"Sumers Rec Ctr";0;0
131543;"M";8.1;"Sumers Rec Ctr";0;0
131544;"M";8.2;"Sumers Rec Ctr";0;0
131545;"M";8.3;"Sumers Rec Ctr";0;0
131546;"M";8.4;"Sumers Rec Ctr";0;0
131547;"M";8.5;"Sumers Rec Ctr";0;0
131548;"M";9.0;"Sumers Rec Ctr";29;0
131549;"M";9.1;"Sumers Rec Ctr";29;0
131550;"M";9.2;"Sumers Rec Ctr";29;0
131551;"M";9.3;"Sumers Rec Ctr";29;0
131552;"M";9.4;"Sumers Rec Ctr";29;0
131553;"M";9.5;"Sumers Rec Ctr";29;0
131554;"M";10.0;"Sumers Rec Ctr";25;0
131555;"M";10.1;"Sumers Rec Ctr";25;0
131556;"M";10.2;"Sumers Rec Ctr";25;0
131557;"M";10.3;"Sumers Rec Ctr";25;0
131558;"M";10.4;"Sumers Rec Ctr";25;0
131559;"M";10.5;"Sumers Rec Ctr";25;0
131560;"M";11.0;"Sumers Rec Ctr";0;0
131561;"M";11.1;"Sumers Rec Ctr";0;0
131562;"M";11.2;"Sumers Rec Ctr";0;0
131563;"M";11.3;"Sumers Rec Ctr";0;0
131564;"M";11.4;"Sumers Rec Ctr";0;0
131565;"M";11.5;"Sumers Rec Ctr";0;0
131566;"M";12.0;"Sumers Rec Ctr";0;0
131567;"M";12.1;"Sumers Rec Ctr";0;0
131568;"M";12.2;"Sumers Rec Ctr";0;0
131569;"M";12.3;"Sumers Rec Ctr";0;0
131570;"M";12.4;"Sumers Rec Ctr";0;0
131571;"M";12.5;"Sumers Rec Ctr";0;0
131572;"M";13.0;"Sumers Rec Ctr";0;0
131573;"M";13.1;"Sumers Rec Ctr";0;0
131574;"M";13.2;"Sumers Rec Ctr";0;0
131575;"M";13.3;"Sumers Rec Ctr";0;0
131576;"M";13.4;"Sumers Rec Ctr";0;0
131577;"M";13.5;"Sumers Rec Ctr";0;0
131578;"M";14.0;"Sumers Rec Ctr";0;0
131579;"M";14.1;"Sumers Rec Ctr";0;0
131580;"M";14.2;"Sumers Rec Ctr";0;0
131581;"M";14.3;"Sumers Rec Ctr";0;0
131582;"M";14.4;"Sumers Rec Ctr";0;0
131583;"M";14.5;"Sumers Rec Ctr";0;0
131584;"M";15.0;"Sumers Rec Ctr";0;0
131585;"M";15.1;"Sumers Rec Ctr";0;0
131586;"M";15.2;"Sumers Rec Ctr";0;0
131587;"M";15.3;"Sumers Rec Ctr";0;0
131588;"M";15.4;"Sumers Rec Ctr";0;0
131589;"M";15.5;"Sumers Rec Ctr";0;0
131590;"M";16.0;"Sumers Rec Ctr";0;0
131591;"M";16.1;"Sumers Rec Ctr";0;0
131592;"M";16.2;"Sumers Rec Ctr";0;0
131593;"M";16.3;"Sumers Rec Ctr";0;0
131594;"M";16.4;"Sumers Rec Ctr";0;0
131595;"M";16.5;"Sumers Rec Ctr";0;0
131596;"M";17.0;"Sumers Rec Ctr";0;0
131597;"M";17.1;"Sumers Rec Ctr";0;0
131598;"M";17.2;"Sumers Rec Ctr";0;0
131599;"M";17.3;"Sumers Rec Ctr";0;0
131600;"M";17.4;"Sumers Rec Ctr";0;0
131601;"M";17.5;"Sumers Rec Ctr";0;0
131602;"M";18.0;"Sumers Rec Ctr";0;0
131603;"M";18.1;"Sumers Rec Ctr";0;0
131604;"M";18.2;"Sumers Rec Ctr";0;0
131605;"M";18.3;"Sumers Rec Ctr";0;0
131606;"M";18.4;"Sumers Rec Ctr";0;0
131607;"M";18.5;"Sumers Rec Ctr";0;0
131608;"M";19.0;"Sumers Rec Ctr";0;0
131609;"M";19.1;"Sumers Rec Ctr";0;0
131610;"M";19.2;"Sumers Rec Ctr";0;0
131611;"M";19.3;"Sumers Rec Ctr";0;0
131612;"M";19.4;"Sumers Rec Ctr";0;0
131613;"M";19.5;"Sumers Rec Ctr";0;0
131614;"M";20.0;"Sumers Rec Ctr";0;0
131615;"T";7.0;"Sumers Rec Ctr";0;0
131616;"T";7.1;"Sumers Rec Ctr";0;0
131617;"T";7.2;"Sumers Rec Ctr";0;0
131618;"T";7.3;"Sumers Rec Ctr";0;0
131619;"T";7.4;"Sumers Rec Ctr";0;0
131620;"T";7.5;"Sumers Rec Ctr";0;0
131621;"T";8.0;"Sumers Rec Ctr";0;0
131622;"T";8.1;"Sumers Rec Ctr";0;0
131623;"T";8.2;"Sumers Rec Ctr";0;0
131624;"T";8.3;"Sumers Rec Ctr";0;0
131625;"T";8.4;"Sumers Rec Ctr";0;0
131626;"T";8.5;"Sumers Rec Ctr";0;0
131627;"T";9.0;"Sumers Rec Ctr";0;0
131628;"T";9.1;"Sumers Rec Ctr";0;0
131629;"T";9.2;"Sumers Rec Ctr";0;0
131630;"T";9.3;"Sumers Rec Ctr";0;0
131631;"T";9.4;"Sumers Rec Ctr";0;0
131632;"T";9.5;"Sumers Rec Ctr";0;0
131633;"T";10.0;"Sumers Rec Ctr";0;0
131634;"T";10.1;"Sumers Rec Ctr";0;0
131635;"T";10.2;"Sumers Rec Ctr";0;0
131636;"T";10.3;"Sumers Rec Ctr";0;0
131637;"T";10.4;"Sumers Rec Ctr";0;0
131638;"T";10.5;"Sumers Rec Ctr";0;0
131639;"T";11.0;"Sumers Rec Ctr";0;0
131640;"T";11.1;"Sumers Rec Ctr";0;0
131641;"T";11.2;"Sumers Rec Ctr";0;0
131642;"T";11.3;"Sumers Rec Ctr";0;0
131643;"T";11.4;"Sumers Rec Ctr";0;0
131644;"T";11.5;"Sumers Rec Ctr";0;0
131645;"T";12.0;"Sumers Rec Ctr";0;0
131646;"T";12.1;"Sumers Rec Ctr";0;0
131647;"T";12.2;"Sumers Rec Ctr";0;0
131648;"T";12.3;"Sumers Rec Ctr";0;0
131649;"T";12.4;"Sumers Rec Ctr";0;0
131650;"T";12.5;"Sumers Rec Ctr";0;0
131651;"T";13.0;"Sumers Rec Ctr";4;0
131652;"T";13.1;"Sumers Rec Ctr";4;0
131653;"T";13.2;"Sumers Rec Ctr";4;0
131654;"T";13.3;"Sumers Rec Ctr";4;0
131655;"T";13.4;"Sumers Rec Ctr";4;0
131656;"T";13.5;"Sumers Rec Ctr";4;0
131657;"T";14.0;"Sumers Rec Ctr";4;0
131658;"T";14.1;"Sumers Rec Ctr";4;0
131659;"T";14.2;"Sumers Rec Ctr";4;0
131660;"T";14.3;"Sumers Rec Ctr";0;0
131661;"T";14.4;"Sumers Rec Ctr";0;0
131662;"T";14.5;"Sumers Rec Ctr";0;0
131663;"T";15.0;"Sumers Rec Ctr";0;0
131664;"T";15.1;"Sumers Rec Ctr";0;0
131665;"T";15.2;"Sumers Rec Ctr";0;0
131666;"T";15.3;"Sumers Rec Ctr";0;0
131667;"T";15.4;"Sumers Rec Ctr";0;0
131668;"T";15.5;"Sumers Rec Ctr";0;0
131669;"T";16.0;"Sumers Rec Ctr";0;0
131670;"T";16.1;"Sumers Rec Ctr";0;0
131671;"T";16.2;"Sumers Rec Ctr";0;0
131672;"T";16.3;"Sumers Rec Ctr";0;0
131673;"T";16.4;"Sumers Rec Ctr";0;0
131674;"T";16.5;"Sumers Rec Ctr";0;0
131675;"T";17.0;"Sumers Rec Ctr";0;0
131676;"T";17.1;"Sumers Rec Ctr";0;0
131677;"T";17.2;"Sumers Rec Ctr";0;0
131678;"T";17.3;"Sumers Rec Ctr";0;0
131679;"T";17.4;"Sumers Rec Ctr";0;0
131680;"T";17.5;"Sumers Rec Ctr";0;0
131681;"T";18.0;"Sumers Rec Ctr";0;0
131682;"T";18.1;"Sumers Rec Ctr";0;0
131683;"T";18.2;"Sumers Rec Ctr";0;0
131684;"T";18.3;"Sumers Rec Ctr";0;0
131685;"T";18.4;"Sumers Rec Ctr";0;0
131686;"T";18.5;"Sumers Rec Ctr";0;0
131687;"T";19.0;"Sumers Rec Ctr";0;0
131688;"T";19.1;"Sumers Rec Ctr";0;0
131689;"T";19.2;"Sumers Rec Ctr";0;0
131690;"T";19.3;"Sumers Rec Ctr";0;0
131691;"T";19.4;"Sumers Rec Ctr";0;0
131692;"T";19.5;"Sumers Rec Ctr";0;0
131693;"T";20.0;"Sumers Rec Ctr";0;0
131694;"W";7.0;"Sumers Rec Ctr";0;0
131695;"W";7.1;"Sumers Rec Ctr";0;0
131696;"W";7.2;"Sumers Rec Ctr";0;0
131697;"W";7.3;"Sumers Rec Ctr";0;0
131698;"W";7.4;"Sumers Rec Ctr";0;0
131699;"W";7.5;"Sumers Rec Ctr";0;0
131700;"W";8.0;"Sumers Rec Ctr";0;0
131701;"W";8.1;"Sumers Rec Ctr";0;0
131702;"W";8.2;"Sumers Rec Ctr";0;0
131703;"W";8.3;"Sumers Rec Ctr";0;0
131704;"W";8.4;"Sumers Rec Ctr";0;0
131705;"W";8.5;"Sumers Rec Ctr";0;0
131706;"W";9.0;"Sumers Rec Ctr";29;0
131707;"W";9.1;"Sumers Rec Ctr";29;0
131708;"W";9.2;"Sumers Rec Ctr";29;0
131709;"W";9.3;"Sumers Rec Ctr";29;0
131710;"W";9.4;"Sumers Rec Ctr";29;0
131711;"W";9.5;"Sumers Rec Ctr";29;0
131712;"W";10.0;"Sumers Rec Ctr";25;0
131713;"W";10.1;"Sumers Rec Ctr";25;0
131714;"W";10.2;"Sumers Rec Ctr";25;0
131715;"W";10.3;"Sumers Rec Ctr";25;0
131716;"W";10.4;"Sumers Rec Ctr";25;0
131717;"W";10.5;"Sumers Rec Ctr";25;0
131718;"W";11.0;"Sumers Rec Ctr";0;0
131719;"W";11.1;"Sumers Rec Ctr";0;0
131720;"W";11.2;"Sumers Rec Ctr";0;0
131721;"W";11.3;"Sumers Rec Ctr";0;0
131722;"W";11.4;"Sumers Rec Ctr";0;0
131723;"W";11.5;"Sumers Rec Ctr";0;0
131724;"W";12.0;"Sumers Rec Ctr";0;0
131725;"W";12.1;"Sumers Rec Ctr";0;0
131726;"W";12.2;"Sumers Rec Ctr";0;0
131727;"W";12.3;"Sumers Rec Ctr";0;0
131728;"W";12.4;"Sumers Rec Ctr";0;0
131729;"W";12.5;"Sumers Rec Ctr";0;0
131730;"W";13.0;"Sumers Rec Ctr";0;0
131731;"W";13.1;"Sumers Rec Ctr";0;0
131732;"W";13.2;"Sumers Rec Ctr";0;0
131733;"W";13.3;"Sumers Rec Ctr";0;0
131734;"W";13.4;"Sumers Rec Ctr";0;0
131735;"W";13.5;"Sumers Rec Ctr";0;0
131736;"W";14.0;"Sumers Rec Ctr";0;0
131737;"W";14.1;"Sumers Rec Ctr";0;0
131738;"W";14.2;"Sumers Rec Ctr";0;0
131739;"W";14.3;"Sumers Rec Ctr";0;0
131740;"W";14.4;"Sumers Rec Ctr";0;0
131741;"W";14.5;"Sumers Rec Ctr";0;0
131742;"W";15.0;"Sumers Rec Ctr";0;0
131743;"W";15.1;"Sumers Rec Ctr";0;0
131744;"W";15.2;"Sumers Rec Ctr";0;0
131745;"W";15.3;"Sumers Rec Ctr";0;0
131746;"W";15.4;"Sumers Rec Ctr";0;0
131747;"W";15.5;"Sumers Rec Ctr";0;0
131748;"W";16.0;"Sumers Rec Ctr";0;0
131749;"W";16.1;"Sumers Rec Ctr";0;0
131750;"W";16.2;"Sumers Rec Ctr";0;0
131751;"W";16.3;"Sumers Rec Ctr";0;0
131752;"W";16.4;"Sumers Rec Ctr";0;0
131753;"W";16.5;"Sumers Rec Ctr";0;0
131754;"W";17.0;"Sumers Rec Ctr";0;0
131755;"W";17.1;"Sumers Rec Ctr";0;0
131756;"W";17.2;"Sumers Rec Ctr";0;0
131757;"W";17.3;"Sumers Rec Ctr";0;0
131758;"W";17.4;"Sumers Rec Ctr";0;0
131759;"W";17.5;"Sumers Rec Ctr";0;0
131760;"W";18.0;"Sumers Rec Ctr";0;0
131761;"W";18.1;"Sumers Rec Ctr";0;0
131762;"W";18.2;"Sumers Rec Ctr";0;0
131763;"W";18.3;"Sumers Rec Ctr";0;0
131764;"W";18.4;"Sumers Rec Ctr";0;0
131765;"W";18.5;"Sumers Rec Ctr";0;0
131766;"W";19.0;"Sumers Rec Ctr";0;0
131767;"W";19.1;"Sumers Rec Ctr";0;0
131768;"W";19.2;"Sumers Rec Ctr";0;0
131769;"W";19.3;"Sumers Rec Ctr";0;0
131770;"W";19.4;"Sumers Rec Ctr";0;0
131771;"W";19.5;"Sumers Rec Ctr";0;0
131772;"W";20.0;"Sumers Rec Ctr";0;0
131773;"H";7.0;"Sumers Rec Ctr";0;0
131774;"H";7.1;"Sumers Rec Ctr";0;0
131775;"H";7.2;"Sumers Rec Ctr";0;0
131776;"H";7.3;"Sumers Rec Ctr";0;0
131777;"H";7.4;"Sumers Rec Ctr";0;0
131778;"H";7.5;"Sumers Rec Ctr";0;0
131779;"H";8.0;"Sumers Rec Ctr";0;0
131780;"H";8.1;"Sumers Rec Ctr";0;0
131781;"H";8.2;"Sumers Rec Ctr";0;0
131782;"H";8.3;"Sumers Rec Ctr";0;0
131783;"H";8.4;"Sumers Rec Ctr";0;0
131784;"H";8.5;"Sumers Rec Ctr";0;0
131785;"H";9.0;"Sumers Rec Ctr";0;0
131786;"H";9.1;"Sumers Rec Ctr";0;0
131787;"H";9.2;"Sumers Rec Ctr";0;0
131788;"H";9.3;"Sumers Rec Ctr";0;0
131789;"H";9.4;"Sumers Rec Ctr";0;0
131790;"H";9.5;"Sumers Rec Ctr";0;0
131791;"H";10.0;"Sumers Rec Ctr";0;0
131792;"H";10.1;"Sumers Rec Ctr";0;0
131793;"H";10.2;"Sumers Rec Ctr";0;0
131794;"H";10.3;"Sumers Rec Ctr";0;0
131795;"H";10.4;"Sumers Rec Ctr";0;0
131796;"H";10.5;"Sumers Rec Ctr";0;0
131797;"H";11.0;"Sumers Rec Ctr";0;0
131798;"H";11.1;"Sumers Rec Ctr";0;0
131799;"H";11.2;"Sumers Rec Ctr";0;0
131800;"H";11.3;"Sumers Rec Ctr";0;0
131801;"H";11.4;"Sumers Rec Ctr";0;0
131802;"H";11.5;"Sumers Rec Ctr";0;0
131803;"H";12.0;"Sumers Rec Ctr";0;0
131804;"H";12.1;"Sumers Rec Ctr";0;0
131805;"H";12.2;"Sumers Rec Ctr";0;0
131806;"H";12.3;"Sumers Rec Ctr";0;0
131807;"H";12.4;"Sumers Rec Ctr";0;0
131808;"H";12.5;"Sumers Rec Ctr";0;0
131809;"H";13.0;"Sumers Rec Ctr";4;0
131810;"H";13.1;"Sumers Rec Ctr";4;0
131811;"H";13.2;"Sumers Rec Ctr";4;0
131812;"H";13.3;"Sumers Rec Ctr";4;0
131813;"H";13.4;"Sumers Rec Ctr";4;0
131814;"H";13.5;"Sumers Rec Ctr";4;0
131815;"H";14.0;"Sumers Rec Ctr";4;0
131816;"H";14.1;"Sumers Rec Ctr";4;0
131817;"H";14.2;"Sumers Rec Ctr";4;0
131818;"H";14.3;"Sumers Rec Ctr";0;0
131819;"H";14.4;"Sumers Rec Ctr";0;0
131820;"H";14.5;"Sumers Rec Ctr";0;0
131821;"H";15.0;"Sumers Rec Ctr";0;0
131822;"H";15.1;"Sumers Rec Ctr";0;0
131823;"H";15.2;"Sumers Rec Ctr";0;0
131824;"H";15.3;"Sumers Rec Ctr";0;0
131825;"H";15.4;"Sumers Rec Ctr";0;0
131826;"H";15.5;"Sumers Rec Ctr";0;0
131827;"H";16.0;"Sumers Rec Ctr";0;0
131828;"H";16.1;"Sumers Rec Ctr";0;0
131829;"H";16.2;"Sumers Rec Ctr";0;0
131830;"H";16.3;"Sumers Rec Ctr";0;0
131831;"H";16.4;"Sumers Rec Ctr";0;0
131832;"H";16.5;"Sumers Rec Ctr";0;0
131833;"H";17.0;"Sumers Rec Ctr";0;0
131834;"H";17.1;"Sumers Rec Ctr";0;0
131835;"H";17.2;"Sumers Rec Ctr";0;0
131836;"H";17.3;"Sumers Rec Ctr";0;0
131837;"H";17.4;"Sumers Rec Ctr";0;0
131838;"H";17.5;"Sumers Rec Ctr";0;0
131839;"H";18.0;"Sumers Rec Ctr";0;0
131840;"H";18.1;"Sumers Rec Ctr";0;0
131841;"H";18.2;"Sumers Rec Ctr";0;0
131842;"H";18.3;"Sumers Rec Ctr";0;0
131843;"H";18.4;"Sumers Rec Ctr";0;0
131844;"H";18.5;"Sumers Rec Ctr";0;0
131845;"H";19.0;"Sumers Rec Ctr";0;0
131846;"H";19.1;"Sumers Rec Ctr";0;0
131847;"H";19.2;"Sumers Rec Ctr";0;0
131848;"H";19.3;"Sumers Rec Ctr";0;0
131849;"H";19.4;"Sumers Rec Ctr";0;0
131850;"H";19.5;"Sumers Rec Ctr";0;0
131851;"H";20.0;"Sumers Rec Ctr";0;0
131852;"F";7.0;"Sumers Rec Ctr";0;0
131853;"F";7.1;"Sumers Rec Ctr";0;0
131854;"F";7.2;"Sumers Rec Ctr";0;0
131855;"F";7.3;"Sumers Rec Ctr";0;0
131856;"F";7.4;"Sumers Rec Ctr";0;0
131857;"F";7.5;"Sumers Rec Ctr";0;0
131858;"F";8.0;"Sumers Rec Ctr";0;0
131859;"F";8.1;"Sumers Rec Ctr";0;0
131860;"F";8.2;"Sumers Rec Ctr";0;0
131861;"F";8.3;"Sumers Rec Ctr";0;0
131862;"F";8.4;"Sumers Rec Ctr";0;0
131863;"F";8.5;"Sumers Rec Ctr";0;0
131864;"F";9.0;"Sumers Rec Ctr";0;0
131865;"F";9.1;"Sumers Rec Ctr";0;0
131866;"F";9.2;"Sumers Rec Ctr";0;0
131867;"F";9.3;"Sumers Rec Ctr";0;0
131868;"F";9.4;"Sumers Rec Ctr";0;0
131869;"F";9.5;"Sumers Rec Ctr";0;0
131870;"F";10.0;"Sumers Rec Ctr";0;0
131871;"F";10.1;"Sumers Rec Ctr";0;0
131872;"F";10.2;"Sumers Rec Ctr";0;0
131873;"F";10.3;"Sumers Rec Ctr";0;0
131874;"F";10.4;"Sumers Rec Ctr";0;0
131875;"F";10.5;"Sumers Rec Ctr";0;0
131876;"F";11.0;"Sumers Rec Ctr";0;0
131877;"F";11.1;"Sumers Rec Ctr";0;0
131878;"F";11.2;"Sumers Rec Ctr";0;0
131879;"F";11.3;"Sumers Rec Ctr";0;0
131880;"F";11.4;"Sumers Rec Ctr";0;0
131881;"F";11.5;"Sumers Rec Ctr";0;0
131882;"F";12.0;"Sumers Rec Ctr";0;0
131883;"F";12.1;"Sumers Rec Ctr";0;0
131884;"F";12.2;"Sumers Rec Ctr";0;0
131885;"F";12.3;"Sumers Rec Ctr";0;0
131886;"F";12.4;"Sumers Rec Ctr";0;0
131887;"F";12.5;"Sumers Rec Ctr";0;0
131888;"F";13.0;"Sumers Rec Ctr";0;0
131889;"F";13.1;"Sumers Rec Ctr";0;0
131890;"F";13.2;"Sumers Rec Ctr";0;0
131891;"F";13.3;"Sumers Rec Ctr";0;0
131892;"F";13.4;"Sumers Rec Ctr";0;0
131893;"F";13.5;"Sumers Rec Ctr";0;0
131894;"F";14.0;"Sumers Rec Ctr";0;0
131895;"F";14.1;"Sumers Rec Ctr";0;0
131896;"F";14.2;"Sumers Rec Ctr";0;0
131897;"F";14.3;"Sumers Rec Ctr";0;0
131898;"F";14.4;"Sumers Rec Ctr";0;0
131899;"F";14.5;"Sumers Rec Ctr";0;0
131900;"F";15.0;"Sumers Rec Ctr";0;0
131901;"F";15.1;"Sumers Rec Ctr";0;0
131902;"F";15.2;"Sumers Rec Ctr";0;0
131903;"F";15.3;"Sumers Rec Ctr";0;0
131904;"F";15.4;"Sumers Rec Ctr";0;0
131905;"F";15.5;"Sumers Rec Ctr";0;0
131906;"F";16.0;"Sumers Rec Ctr";0;0
131907;"F";16.1;"Sumers Rec Ctr";0;0
131908;"F";16.2;"Sumers Rec Ctr";0;0
131909;"F";16.3;"Sumers Rec Ctr";0;0
131910;"F";16.4;"Sumers Rec Ctr";0;0
131911;"F";16.5;"Sumers Rec Ctr";0;0
131912;"F";17.0;"Sumers Rec Ctr";0;0
131913;"F";17.1;"Sumers Rec Ctr";0;0
131914;"F";17.2;"Sumers Rec Ctr";0;0
131915;"F";17.3;"Sumers Rec Ctr";0;0
131916;"F";17.4;"Sumers Rec Ctr";0;0
131917;"F";17.5;"Sumers Rec Ctr";0;0
131918;"F";18.0;"Sumers Rec Ctr";0;0
131919;"F";18.1;"Sumers Rec Ctr";0;0
131920;"F";18.2;"Sumers Rec Ctr";0;0
131921;"F";18.3;"Sumers Rec Ctr";0;0
131922;"F";18.4;"Sumers Rec Ctr";0;0
131923;"F";18.5;"Sumers Rec Ctr";0;0
131924;"F";19.0;"Sumers Rec Ctr";0;0
131925;"F";19.1;"Sumers Rec Ctr";0;0
131926;"F";19.2;"Sumers Rec Ctr";0;0
131927;"F";19.3;"Sumers Rec Ctr";0;0
131928;"F";19.4;"Sumers Rec Ctr";0;0
131929;"F";19.5;"Sumers Rec Ctr";0;0
131930;"F";20.0;"Sumers Rec Ctr";0;0
131931;"M";7.0;"Umrath";0;0
131932;"M";7.1;"Umrath";0;0
131933;"M";7.2;"Umrath";0;0
131934;"M";7.3;"Umrath";0;0
131935;"M";7.4;"Umrath";0;0
131936;"M";7.5;"Umrath";0;0
131937;"M";8.0;"Umrath";0;0
131938;"M";8.1;"Umrath";0;0
131939;"M";8.2;"Umrath";0;0
131940;"M";8.3;"Umrath";0;0
131941;"M";8.4;"Umrath";0;0
131942;"M";8.5;"Umrath";0;0
131943;"M";9.0;"Umrath";0;0
131944;"M";9.1;"Umrath";0;0
131945;"M";9.2;"Umrath";0;0
131946;"M";9.3;"Umrath";0;0
131947;"M";9.4;"Umrath";0;0
131948;"M";9.5;"Umrath";0;0
131949;"M";10.0;"Umrath";64;0
131950;"M";10.1;"Umrath";64;0
131951;"M";10.2;"Umrath";64;0
131952;"M";10.3;"Umrath";64;0
131953;"M";10.4;"Umrath";64;0
131954;"M";10.5;"Umrath";64;0
131955;"M";11.0;"Umrath";64;0
131956;"M";11.1;"Umrath";64;0
131957;"M";11.2;"Umrath";64;0
131958;"M";11.3;"Umrath";0;0
131959;"M";11.4;"Umrath";0;0
131960;"M";11.5;"Umrath";0;0
131961;"M";12.0;"Umrath";3;0
131962;"M";12.1;"Umrath";3;0
131963;"M";12.2;"Umrath";3;0
131964;"M";12.3;"Umrath";3;0
131965;"M";12.4;"Umrath";3;0
131966;"M";12.5;"Umrath";3;0
131967;"M";13.0;"Umrath";33;0
